lon,lat,tas_mean,tas_trend_per_decade,tas_trend_p,huss_mean,huss_trend_per_decade,huss_trend_p,rsds_mean,rsds_trend_per_decade,rsds_trend_p,sfcwind_mean,sfcwind_trend_per_decade,sfcwind_trend_p,ps_mean,ps_trend_per_decade,ps_trend_p
121.25,36.75,12.746393,0.24081733010031964,0.6751931442491091,8.216631,0.01604013731985381,0.9566193803150702,174.52922,1.6999650435014204,0.6498317146178734,3.1009154,0.09510414528124261,0.36024366457348556,1004.77936,-0.296457001657197,0.44771385300716626
121.25,37.25,11.988793,0.3103437134713838,0.6325393289597029,7.6880965,0.05109128085049716,0.8632266076015515,175.1302,0.8741640033143939,0.8071478887616164,3.1213152,0.08195680560487689,0.40837554880183546,999.6676,-0.2887628728693182,0.4338948864721022
121.25,41.25,9.826878,0.7632376352945963,0.16136624617370193,6.526961,-0.1790574969667377,0.39677282181768275,173.37288,7.090109160452177,0.03985786866200064,3.49043,-0.022970112887295807,0.8289391743233089,1006.26184,-0.48602479876893934,0.12177898200755428
121.25,41.75,9.325339,0.7107727744362571,0.2540972919281695,6.198439,-0.1752011270234079,0.46284240892487977,173.90855,6.232615152994791,0.07446387248326218,3.3382668,-0.045963200655850495,0.6715917736362833,991.80115,-0.4818781072443182,0.10199017848356186
121.75,24.75,21.91266,0.055549505985144416,0.8513762946114879,14.873202,-0.0519256591796875,0.8351042228826758,157.81964,3.276940548058712,0.7159729614388234,2.2120569,-0.142705064831358,0.0030020014273749044,970.3186,-0.0830078125,0.8073916487058009
121.75,29.25,17.473854,-0.285614013671875,0.5893885273552961,11.455937,-0.032807899243903885,0.8914759997304017,148.92494,-5.282990426728221,0.44838999217906744,3.1588168,-0.26407789461540454,0.03804772249949721,1004.87366,-0.12517015861742425,0.6427404464064774
121.75,29.75,17.1166,-0.3059317848899148,0.6127771271324856,11.179605,-0.024199688073360558,0.9361720313958545,150.7363,-5.96910233931108,0.3841184866502192,3.5295308,-0.244511604309082,0.06514503452466215,1005.96124,-0.13398881392045453,0.6347223346132685
121.75,31.25,16.326973,-0.13996708031856653,0.9031518583030144,10.38803,-0.003213824647845644,0.9965862310161494,158.29799,-4.393688779888731,0.5297346409951992,4.418226,-0.157085707693389,0.3347928556731482,1014.2142,-0.1830758759469697,0.584401451801271
121.75,31.75,15.816641,0.05598704020182292,0.9611410270450962,10.086589,0.11066800897771661,0.881840544191888,155.15666,-2.8635781028053975,0.6895220897402524,3.8882298,-0.046895619594689575,0.665017147255343,1014.0676,-0.21075254498106058,0.5462795701595583
121.75,37.25,12.484013,0.3344942150693952,0.6019762036670224,7.8692713,0.0828191005822384,0.7757610245314491,177.69566,-0.021401145241477272,0.9957637578777478,3.2935553,0.06406039902658174,0.5511794773363308,1005.7772,-0.3049427379261364,0.4309132840320713
121.75,39.25,11.100042,0.9597521117239285,0.26256549392487544,7.7660084,0.176168239477909,0.6378925298468516,176.24734,3.7371271306818183,0.3324117913682172,4.196396,0.15352194236986563,0.1772239412859598,1009.21204,-0.38206898082386365,0.2933704097370499
121.75,39.75,10.386939,0.972673647331469,0.21797911484945948,7.319172,0.061300942392060256,0.840922289977679,175.08826,5.414585922703599,0.14420771004574817,3.8523133,0.15069974552501333,0.1809311504142659,1008.8242,-0.4043338660037879,0.2543796350530358
121.75,41.25,10.03306,0.8178499973181521,0.14768734469617448,6.7479177,-0.1842177708943685,0.3705376351643019,172.65279,6.58413788766572,0.06219286720175779,3.383514,0.011718504356615471,0.904377190917865,1012.26483,-0.5007435191761364,0.12480078366166879
121.75,41.75,9.30284,0.7608697486646249,0.21334445128925894,6.4288797,-0.17980014916622278,0.42024381789975873,172.36862,5.950026078657671,0.10920521860310747,3.2430732,-0.023853562094948506,0.8138211245230015,994.1903,-0.49467699455492425,0.10095748648697082
122.25,29.75,16.76591,-0.2897122123024681,0.6380739463625561,10.860861,-0.04830152338201349,0.9008349009386633,159.21747,-7.162419174656724,0.3073951836902687,4.840665,-0.350783463680383,0.11999721202804385,1009.9732,-0.11617764559659091,0.6926404384431806
122.25,37.25,12.190703,0.41685052351518104,0.5553784160331618,7.6847854,0.1674889651211825,0.6112799538086836,178.79832,-1.2532552083333335,0.7897952713592379,3.7826867,0.06197634610262784,0.6463493038105124,1007.484,-0.3069069602272727,0.44714805677711467
122.25,39.75,9.789809,0.8345937439889618,0.25994364825254845,7.1762533,-0.05205871119643702,0.8385806260850375,172.2708,5.1324953021425195,0.22257594032748962,3.1750448,0.13435930194276752,0.14030655721397542,997.7803,-0.38529459635416663,0.28760815922965416
122.25,40.25,9.360067,0.869195186730587,0.17040206814669334,6.9754453,-0.035458853750517876,0.8590700670590867,172.82483,5.935674493963068,0.09938286368218241,3.6214285,0.13449482484297318,0.22867575128165726,1000.2516,-0.4133818655303031,0.2462602001754507
122.25,40.75,10.008716,0.8196135434237394,0.14171807985027682,7.041473,-0.09152181220777107,0.6094183798349968,172.44164,6.47036835641572,0.05104207024463744,3.8177676,0.06556480581110175,0.608886464225549,1014.07074,-0.49729965672348486,0.1475188349111921
122.25,41.25,9.994204,0.8377283269708807,0.15648731098278088,6.7513456,-0.15891236969918915,0.4556613212078366,171.40303,6.500738895300663,0.07148242106564104,3.6565893,0.0328926606611772,0.7725898010388441,1014.44684,-0.5263597892992424,0.12510804677285806
122.25,41.75,9.71046,0.7615466262354995,0.20356128538046167,6.484155,-0.18004142876827356,0.42736741292402847,171.52434,5.718143347537879,0.11770533746160583,3.6144385,-0.023992061614990234,0.8277557249756603,1011.9795,-0.549997040719697,0.09615303284522696
122.75,39.75,9.874224,0.7370771928267045,0.28641924186411943,7.2151356,-0.11712900797526042,0.6434382492359711,170.77852,5.6044330018939394,0.21380504601636685,2.981655,0.1330469593857274,0.12901870041320845,1005.67633,-0.38989997632575757,0.303822581007938
122.75,40.25,7.79522,0.8838946313569039,0.2204597646811223,6.4763093,-0.0458697983712861,0.8356420098026707,169.54654,6.189896092270359,0.11873742588979086,2.8920488,0.15398615056818182,0.09008308562560004,973.6407,-0.3915127840909091,0.25852106677558645
122.75,40.75,9.028702,0.8277262485388553,0.19723582971391776,6.573469,-0.10675410068396367,0.5756200100889634,169.44893,6.335010875355113,0.08983776507275583,3.326421,0.10789369814323657,0.31145653285650093,1002.4678,-0.47065133759469696,0.17024509183664244
122.75,41.25,9.794529,0.7926010941014145,0.2010774738434828,6.659408,-0.14637293960108902,0.4754267972147329,169.79774,6.263564601089016,0.10513127864304554,3.5749226,0.06903696060180664,0.5268933053974091,1013.3741,-0.5112563624526515,0.1457090717536318
123.25,40.25,8.575861,0.7716663533991033,0.25763150718105604,6.810009,-0.07123782417990944,0.7569598453664392,165.36855,6.267842610677084,0.14988860801719553,2.7466428,0.12992910905317825,0.15421179664634443,989.73975,-0.3746485854640152,0.29790879153643085
123.25,40.75,6.9851875,0.7693091016827207,0.22212435618332443,6.1939855,-0.11212207331801906,0.5130841922716272,164.63129,6.175064549301609,0.1279256798968081,2.8638632,0.09339870106090198,0.30161189905352426,971.85876,-0.4146728515625,0.19975615750112263
123.75,39.75,10.409944,0.7409406719785748,0.2765207766165512,7.491557,-0.021680918606844818,0.9424402029191888,166.94873,5.464690237334279,0.23325315111676548,3.2195265,0.17042794372096204,0.12915172052471358,1013.52747,-0.38196540601325757,0.3440939976008453
123.75,40.25,8.346578,0.6155792872111002,0.3358647228623387,6.7378345,-0.04858875274658204,0.8375109237965183,162.98264,5.737691243489583,0.24039387153436667,2.7180562,0.1250541860407049,0.1502368777349244,997.5866,-0.379290956439394,0.3232670096869119
123.75,40.75,7.1341777,0.5883342858516809,0.31569361474203583,6.518992,-0.1112278447006688,0.5562113305020098,160.25972,5.965270071318656,0.20127153075002374,2.5579295,0.09652480212124911,0.2248976104743209,967.7747,-0.4202104048295454,0.21107504935390062
124.25,40.25,9.013328,0.43530637567693536,0.46448805376270136,6.9626064,-0.09450661052357065,0.6790647575385109,160.6326,5.038764722419508,0.35475008948985337,2.6868277,0.11365868828513405,0.18461063498189778,1001.8259,-0.35621226917613635,0.35951448962745186
124.25,40.75,7.8711634,0.44872182788270887,0.4078853738564825,6.7244186,-0.13734615210330847,0.4565330274170168,157.03548,5.1219362201112695,0.3536679817998672,2.4470794,0.0895158305312648,0.24489173031562445,982.5457,-0.39189009232954547,0.26384764637340874
124.75,40.75,7.4454403,0.29624797358657373,0.5458150887500325,6.620998,-0.12115926453561493,0.501018012550542,156.18355,4.336365670868845,0.4867881844961605,2.3417103,0.08778274420535927,0.2402486661033726,972.0237,-0.3697065873579546,0.29765070568005797
129.75,42.75,3.9671583,0.08882430105498346,0.8572363272186795,5.2849436,-0.007133454987497041,0.9750938124741808,156.93633,-2.4236283735795454,0.7482088402400904,2.5096972,0.038624806837602096,0.5384622303840376,965.192,-0.573434540719697,0.15637790213840644
129.75,43.25,3.6455457,-0.015671397700454278,0.9745725591255193,5.2033362,0.013259223013213188,0.9508773317749828,154.82617,-3.9068806966145835,0.6469870291001818,2.3890128,0.021357088377981472,0.7455665107711774,965.6308,-0.5717107599431818,0.1724824092669475
130.25,42.75,6.016247,0.1673474456324722,0.7522070122133331,5.894851,-0.0021525874282374525,0.9940815404735263,154.57478,-2.1348553281841856,0.786336778975568,2.5210485,0.027881376671068592,0.684736991747691,990.7564,-0.6210456616950757,0.15282223168579528
130.25,43.25,3.3933709,0.09958923224246864,0.8465510848985638,5.244853,0.059506676413796165,0.8053414108942363,154.77684,-2.7216621167732007,0.740643581909773,2.6596947,0.02846651366262725,0.6467057755823777,938.9685,-0.5891520182291666,0.1601239688907625
130.75,43.25,3.0979002,0.159101153865005,0.7707121217531605,5.1740603,0.06312954064571497,0.8046850313689439,153.75146,-2.289010712594697,0.7802956180396495,2.7152894,0.019857175422437267,0.77748901087403,932.56354,-0.6010668205492424,0.16479446490538038
130.75,43.75,3.0972114,0.055622288675019234,0.9154698153222086,4.9387417,0.04227927236845999,0.8435920563295727,156.47777,-1.9685058593750002,0.8221889397018631,2.8665981,0.024595780806107956,0.768215129994658,947.2141,-0.5844837535511364,0.16951144199933132
